actual,predicted
3.6328,3.747373821031745
0.0788,0.08557629230377466
0.3248999999999999,0.3260968383418868
0.4301,0.44372509988206216
0.1055,0.09762923594991609
0.364,0.351765586564824
3.0858,3.1122086280336787
0.3102,0.3293666610933183
0.0926,0.08971757032860715
0.079,0.08130794856752724
0.0962,0.09351776016499842
1.1284,1.24315451701325
0.0505,0.06698338568286286
0.0885,0.0955925805799912
2.8068,2.9454423488471484
0.0332,0.08581753262709511
0.0845,0.08268209166527915
0.3323,0.3192352419016655
0.1149,0.10606095979570389
0.3408,0.3404527315761767
0.4401,0.43500763143147714
0.1,0.08446519825869996
0.0883,0.08706293105003182
2.4759,2.0447031785159284
0.0713,0.07327942434936922
0.0933,0.08811702546402685
0.0754,0.07704574512316864
0.3522,0.3364262819770098
0.0635999999999999,0.2681949159364328
0.0774,0.07534834841634544
0.0827,0.0818604642993015
0.3241,0.3239279475628946
3.1576,3.161129227995234
0.4478,0.41186982398244587
3.713,3.58314014632157
1.245,1.2372566778281362
1.355,1.2477330976494267
0.3609,0.3641089523705096
6.0656,6.081263664792479
0.084,0.08939672278718015
0.083,0.08331733855490915
3.6083,3.500326709637967
0.1142,0.10595368322724306
0.0903,0.08650054147493805
0.0751,0.08376326296396672
0.3262,0.3204528056907146
2.6812,2.4938279384468474
0.3893,0.3815787543490008
5.2867,4.8552986705797
0.076,0.07088024234600107
0.3598,0.35754050639989104
0.3228,0.31929616148647105
0.1065,0.10567305734896762
0.0723,0.08347387003731566
0.0676,0.07004881424955761
6.553,6.911567976498665
0.2471999999999999,0.24572514286663194
0.0848,0.0768538282611996
3.221,3.2556812171590117
0.064,0.0656069651715115
0.306,0.2990063298131608
0.3308,0.3437511430033417
0.0993,0.09684141633864504
0.0783,0.09192649411544337
0.2188999999999999,0.20126416033427363
0.107,0.10111406708512076
0.0881,0.09581235759868863
0.0939,0.08419316065511287
0.8114999999999999,0.7267397436509999
0.1972,0.185120656202621
0.067,0.0711438522127683
0.0736,0.07549903600704849
0.3162,0.3031374215488759
0.1017,0.10545387857371383
0.0716,0.07191464403700873
4.9277,4.958932186067692
0.3922,0.3806487010384224
0.3649,0.3646362597224715
0.1002,0.10163195709543726
3.1441,2.9000982537422546
4.8831,5.102226404572839
0.0834,0.0887293905829911
0.3377,0.3277855834495568
0.0927,0.08922372594545981
0.0869,0.08336843290539869
0.3593,0.33670793945262256
0.7483000000000001,0.7371441738932637
6.1624,5.941099807365493
0.0725,0.07140670145589703
0.3666999999999999,0.37540959960668424
1.2372,1.18523682355114
0.0798,0.07522569593133047
0.2859,0.2882644319236319
2.1778,2.2398509307661296
3.112,3.264951999455285
5.2753,5.056062564669807
0.3598,0.35947749075507823
0.0633,0.06699540851697322
0.0748,0.07822581284565111
3.3126,3.1367360302512326
5.0223,4.974911133966361
0.2716,0.2678976656638296
0.3714,0.3848084307419491
0.5087,0.48242081412598864
3.1988,3.162304517977854
0.092,0.08682980487209639
0.0957,0.09401639374881653
0.2657,0.28436814634654545
0.0872,0.08013104930559205
0.0705,0.07806759947544287
0.3447,0.34140214974728555
4.9925,4.8930497729665765
0.2608,0.2707549742081447
0.3883999999999999,0.38948350057165043
0.2939,0.3096213181264812
0.1164999999999999,0.11501028898405515
0.0887,0.09445690500042613
4.9289,5.285580370357256
1.2866,1.1882288030294867
0.0773,0.07351592324456589
3.1915,3.2231986497541674
0.084,0.08739743698344907
3.8002,3.856706290945697
6.2193,6.3556059295436595
0.1158,0.11678461344395204
0.0662,0.06549965625183642
0.297,0.2984222506630109
2.717,2.7757399903118114
1.1383,1.288960961710774
1.8432,1.7508834906066804
0.1028,0.10543384166030048
2.2627,2.1770989732020434
0.1017,0.09274022778142908
0.1054,0.09373255281808407
0.1239,0.12339846191798401
0.24,0.23999999999999957
5.6922,5.563981793837614
0.2744,0.2620495915358333
0.0784,0.08975159921630657
1.6915,1.7890315377029014
0.4124,0.43620812887602595
0.0907999999999999,0.09092558772983558
0.0877,0.08860629932526624
6.2174000000000005,6.025661024705283
0.3106,0.3028438057331558
0.0853,0.0875774840141721
1.2396,1.2550403529068157
0.3111,0.31799637697767913
1.8187,1.701426318097825
0.0777,0.07212130627039368
0.3357,0.33787156612619407
2.3304,2.1047280090867453
0.3287,0.34180319127816644
5.1462,4.883504738367189
1.7039,1.6689531339059547
0.3198999999999999,0.32112104723079204
0.0662,0.06556893617738471
0.3036,0.2958294894036517
0.8580000000000001,0.7399797949781213
0.0863,0.10192385509392571
0.0961,0.1000916161015455
0.2754,0.26630372432053234
0.1075,0.11008830480287692
0.3029,0.30562383103858215
3.1856,3.242485355053684
0.1016,0.09272849099519764
3.7145,3.877638429150506
0.3423,0.36558186575434787
3.9537,3.934488926377869
0.3722999999999999,0.3914434191179733
0.1378,0.1250757885593981
0.094,0.0882165024179905
0.0821,0.08382300813956428
3.7457,3.920663461144359
0.0905,0.09312392070845822
0.4004,0.402976914019722
0.4522,0.44917231299256294
0.0695,0.06551499519238932
6.5735,6.571423373527781
2.2782,2.1938289815437018
0.2988,0.3069002523379398
0.2820999999999999,0.2846799405412398
7.6457,7.553163603831791
0.3274999999999999,0.32547730174204886
0.2092999999999999,0.22796299087579083
4.4426000000000005,4.893034549476175
0.0835,0.08240072760054269
0.1051,0.10359001931917844
0.2161999999999999,0.22692562085088117
2.1874,2.1411477195639166
0.4198,0.4203715140031539
0.1071,0.09906238307623745
0.1005,0.10321958302563454
0.1881,0.19189946873894084
0.1017,0.09770354307326663
3.7458,3.933017025630948
0.0443,0.05419784738953858
5.1829,5.211492640921579
0.2645,0.26783578044904444
0.1067,0.09850004265223078
0.7497,0.7135283591972567
1.1455,1.2597922683356844
4.7052,4.212877255875964
0.1116,0.10501744072079877
2.6505,2.6827191651315196
0.8397,0.7496732469383303
3.4639,3.1854124705242732
0.076,0.08628168022141254
6.4508,6.3321854909909545
1.3752,1.1821174035475321
0.8475,0.764158223590788
0.089,0.08562140170125965
5.0861,4.748303547896056
0.29,0.28798660101483464
3.9427,3.7828454945835714
1.3477,1.2464364809290556
0.3412,0.3251194648476524
0.3327,0.33957276591431446
6.3082,6.36831880553107
3.7644,3.878786863015252
1.0742,1.2129925149588063
5.1179,4.929583899619822
1.9547,1.699480672778765
1.278,1.2452224071604225
0.3611999999999999,0.337492356283859
0.0943,0.0918497684998696
0.1027,0.10709355656700542
0.2964,0.2838428290362414
1.473,1.8766982631354758
2.8298,2.692623546518922
0.3781,0.3727151167668115
0.0808,0.07320856934571275
0.08,0.08177513056943056
0.24,0.23999999999999957
0.0908,0.0977825701068539
0.3955,0.3906359665812127
0.2889,0.2858276731940444
1.8195,1.7385005394122217
0.0677,0.07080305814210294
0.0725,0.07486082840304692
2.9276,3.2093560165351245
3.4411,3.2920456558603455
0.1021,0.09429384729657247
0.4522,0.43821804391752045
1.2453,1.1875297577156365
4.2018,3.9147377139877704
0.0844999999999999,0.07803851339925529
8.9392,8.354128162602594
1.3135,1.2589914620330653
4.0058,4.177430982925793
4.9338,4.899040843944209
1.225,1.2241689123914739
0.3329999999999999,0.32157128861555107
0.1224,0.1117434676966824
0.089,0.07917951949994449
0.1104,0.10103546606351163
0.0853,0.07685478106387074
0.3781,0.3763868748194616
0.3843,0.3811728191905317
1.2026,1.1838922683097048
0.0847,0.08682289743209745
0.0537,0.05910250630407173
1.7096,1.6975886097065689
0.086,0.09467690308130125
0.0916,0.08697336723683517
3.623,3.489216759772989
0.2284999999999999,0.24401892321932026
0.4170999999999999,0.4104883119862421
1.7894,1.6668879450128224
0.1298,0.11283536706679975
3.9069,4.136595200020079
0.0702,0.07409920729420219
4.91,4.936172406175477
0.0736,0.07747005847784375
0.0975,0.09815981502291567
0.0943,0.08832517721792703
0.3201,0.3219494136654197
2.1733,2.202157868749878
0.0794,0.08074517489316238
0.3676,0.37437865700174006
0.2969,0.30328406312603795
2.2859,2.2387317891512093
0.1002,0.09532894070150263
0.074,0.07237017914988346
1.1648,1.282617499131424
2.5456,2.276154600435348
0.4218,0.4363819762977219
0.0846,0.08834320406779594
0.2653999999999999,0.2845952984398771
0.35,0.338424039785623
1.9544,1.6768804431062403
3.2526,3.222376399754168
0.7653000000000001,0.7245008493920853
2.4118,2.017274171306471
0.1551999999999999,0.18561659693345878
0.3462,0.3370139946428572
4.1144,3.8880818060887634
1.7125,1.7944968160151118
0.0897,0.08828662245956657
0.3227,0.32507631198817505
0.0813,0.09088778401622885
2.3034,2.1476629101162725
0.3696,0.35705195723106853
0.2522999999999999,0.2669042244348788
4.7193,4.970850040779645
0.103,0.1028160499658838
1.2172,1.25281628030858
0.6553,0.7284319936319141
0.0565,0.06527834080396727
1.6166,1.7571042510918646
0.077,0.07780300565844545
0.093,0.09279009843854974
0.0981,0.09384346723926226
0.091,0.08667007989881034
2.7187,2.773390210715673
0.0812,0.08364071731151547
0.0853,0.08793905613216847
0.506,0.4834094388207382
0.1047,0.10486959524233931
0.1127,0.112143080374201
1.2388,1.2070254932401367
3.5547,3.5868537225120467
0.2042,0.1874678039070407
0.0828,0.08752055720994692
5.4292,5.640743569955204
0.0872,0.08698041386714704
0.0829,0.08882559224858476
3.4687,3.5678356165988983
0.2651,0.25043977681150553
2.1838,2.240623093073219
4.3689,4.176491335473026
0.0663,0.06549834208895679
4.4282,4.61510545116093
4.957,4.643167441843566
0.0889,0.08682018807145724
2.681,2.7143677439233147
4.0955,4.2348910653161065
0.3989,0.3950573139270859
0.0748,0.08389173288729244
1.8019,1.7085736358398136
0.0959,0.1038342180781894
0.0874,0.08863690995574473
0.0903,0.08944102051252412
0.0758,0.07067743155455654
2.5602,2.641905575783938
0.0965,0.09632637221079571
0.4271,0.4341515202110798
0.0849,0.08709771492313241
0.2867,0.30380338980285715
0.0708,0.06562832633461312
0.1205,0.10197965525113858
0.0901,0.10125819060180018
3.5553,3.3488657622363744
1.2774,1.2778117494174603
5.5828,5.985739099379213
0.0926,0.09196043124284314
0.3434,0.3425437199493876
0.0905,0.08882666521044745
4.2055,4.456682284715775
4.5635,4.559208923992979
1.7493999999999998,1.7205926349119016
0.084,0.0782526527181668
0.3263999999999999,0.3378226783553865
1.9987,2.1690189902169688
5.5353,5.639470531676658
5.15,5.305764392483497
0.0973,0.0931970786546787
0.24,0.23999999999999957
0.3513,0.3545402319653171
0.6995,0.7604111871767292
0.0711,0.07051566104082535
0.0914,0.08841718313451258
0.4609999999999999,0.44583636778638025
0.3764,0.35791211286709923
0.6183000000000001,0.7262502286238832
4.7776000000000005,4.947566663187141
4.3469,4.617608643513022
2.4792,2.700201278689365
0.0912999999999999,0.085165770783873
4.7238,4.530747609638889
0.107,0.10298591755773467
0.3435999999999999,0.339417396533042
0.0944,0.08725514023554012
1.7317,1.7607495346614985
0.0938,0.08830474544671013
5.6702,5.57388437643957
3.9844,3.870498871137199
0.0858,0.09399522298322589
3.5768,3.4927781711456847
0.0885,0.08752952768402902
0.0791,0.07925492870340445
0.0979,0.10001672029269754
0.0704,0.07108131957739973
0.1129,0.11099391130298582
0.0639,0.07719848769025096
5.7646,5.563578296978021
0.108,0.11018865126588244
0.1277,0.11499747156820646
2.868,2.9071486393953254
0.2767,0.28503254107346904
5.2232,5.135031306425275
0.0944,0.0930275995390231
0.3362,0.3188010764681913
1.2683,1.2750240078255077
2.7595,2.787107563962426
0.3331,0.33857458967831533
2.1174,2.1886023351428805
0.1002,0.0886254435078183
0.2807,0.2828573119159435
0.1051,0.10257683490272193
0.0848,0.07704051089909406
0.0832,0.0834953106934732
0.0818,0.07658804679846297
4.4129,4.124223915049002
0.118,0.11218116201580494
0.0765,0.08478912947852801
0.248,0.2659946578653373
0.0896,0.08628553187229436
1.0777,1.2805849461776955
2.3038,2.1873554234715455
0.0937,0.09367273795477395
2.2656,2.241084759739886
0.0848,0.10085521832016024
0.084,0.08456499965009191
1.9327,1.7024348240532257
0.2904,0.2835753035744484
0.1,0.10397604654928407
0.3973,0.39341284123572506
0.0986,0.10163449004508564
0.0927,0.09272513910525747
2.4079,2.1924736087612557
0.1057,0.09911185885078977
0.2935999999999999,0.30256845932931437
0.0754,0.07068366699173717
0.4002,0.4047948202926158
2.7739000000000003,2.7357894134915735
0.2314,0.22569371372189884
0.2645,0.2606077507610853
0.0982,0.1062481186602613
0.0677,0.06984051689364558
0.6910000000000001,0.72804715694981
4.9465,4.608858094286923
0.3018,0.27979301290294667
1.1898,1.1952686013367348
3.9763,3.851164727017967
1.1825,1.266969110924959
0.1173,0.11456351337828842
0.3626999999999999,0.35661300350015457
0.0468,0.06698552854000572
3.2909,3.498501616275774
0.4279,0.40390436960795467
0.0797,0.0744308094621065
6.0398000000000005,5.5703844970503384
5.7879000000000005,5.633079131655272
4.8695,4.5293121035676736
0.0936,0.09325467951076702
0.3681,0.380907743513431
0.0771,0.07802733813906684
0.3097,0.3038214120866878
0.2974,0.28854982468446577
0.0743,0.07537961290520624
0.3822,0.3769672312215349
0.1810999999999999,0.18561659693345878
0.0674,0.06676048773913992
0.3735,0.35454271416367433
0.0904,0.0834366263824325
0.0845,0.08782408426159151
0.3182,0.32440664154146504
2.4781,2.5378959526098903
0.3298999999999999,0.3234132205701678
1.1315,1.1675852899168646
0.1019,0.10329174464742778
0.1026,0.08960416689948164
0.0831,0.08453409884323197
4.628,4.597285991867773
5.0659,4.938695683710081
0.3125,0.31967038025269356
0.3182999999999999,0.3094556811148002
1.9234,1.7763023917798535
4.2033000000000005,4.133988557856745
0.2801,0.2803057386977402
0.1054,0.10209704041758895
0.7010000000000001,0.7554263642602496
1.7862,1.757968572230873
0.0657,0.0673657454050851
0.0863,0.08280875109645257
0.09,0.09274140642246899
5.271,5.210148849738495
1.1078,1.1778750814509324
0.2731,0.28796879658616104
3.7284,3.6145205558271316
0.0913,0.08700867134719856
0.2557,0.2453149826595187
0.3056999999999999,0.2971363052614052
1.9298,1.7063674148332795
0.0898,0.09529674683744618
0.0844999999999999,0.08754005511661543
0.0988,0.12009048306447159
0.0951,0.08675806134454547
0.066,0.07178578885395646
0.0945,0.09224099309763592
1.5093,1.7535455136658271
0.2862,0.28661747551060046
0.0698,0.07987997984515484
0.2809,0.2789834905790288
1.7824000000000002,1.7658072437046526
0.1036,0.11335041227530639
7.4371,7.5393487493390605
0.0793,0.07780300565844545
0.3779,0.374922268539059
3.9329,3.8354830005919585
0.0589,0.07116137883758399
5.3870000000000005,5.245157303955685
5.1648000000000005,4.965686833963586
0.1093,0.11230687963795324
0.1054,0.09715768963381388
0.24,0.23999999999999957
0.2678,0.2633688056633725
0.0832,0.0880604022447324
0.0703,0.07158423879894614
0.09,0.09092291783087056
2.1945,2.185296545187411
0.1132,0.10089200356938811
0.3013,0.30506594366066936
4.9211,4.891465280963107
0.3559,0.3587222904845156
0.0771,0.07610215497060127
0.0859,0.08263854503690754
0.071,0.07078052423964926
0.099,0.09356072040454569
2.044,2.188662635323011
0.071,0.08433337789849044
0.0897999999999999,0.08670444431108967
4.5534,4.637164439802682
1.8114,1.6803469726188849
0.3994999999999999,0.41196175732100265
0.3194,0.34678257359520837
0.0967,0.10372529370604883
0.1042,0.09889783131196288
0.2493,0.24490827654969302
0.1029,0.09449120690673707
0.2976,0.3033489902694528
1.7843000000000002,1.6967854280401062
2.6594,2.695184642214892
3.3695,3.1546321605688736
0.1189,0.10493822368326114
1.8147,1.6992090957432189
0.0971,0.102780108657927
4.0911,3.907436305656108
0.0763,0.08253328723555853
2.6353,2.497778285427644
1.3016,1.2378648466061712
0.2532999999999999,0.2649709417762793
0.1009,0.10203073478743477
0.6943,0.7449678121762401
0.1114,0.10686195300771205
0.2965,0.3009992969556585
3.7398,3.969742976327379
3.4136,3.474071803704955
4.9347,4.972151708752685
4.566,4.602423478810954
6.3159,6.326083675290965
2.298,2.2314077079914725
0.0747,0.0767754704362631
2.5203,2.6610626048756796
0.0977,0.10069713330484874
0.1306,0.11241593949415311
0.0829,0.09188851638580717
3.8615,3.899970591572318
1.2697,1.2581758289391163
2.29,2.201344287647076
0.4506,0.4355558985130067
6.1545,6.380678929160137
0.0811,0.08004787327108731
0.2486999999999999,0.25092845644021017
0.1028,0.10366016298203436
0.0883,0.08261096990174428
0.1239,0.12125147169309447
0.787,0.7432530749971435
0.22,0.22646225207472268
6.367,6.4388804162494395
5.6342,5.687449352465702
0.2244,0.22441219079760102
3.8335,3.8360828467426886
0.093,0.08543288725635476
0.0914,0.08441627759691295
0.0871,0.08297879571408986
0.0774,0.08080942091694855
2.8655,2.91703384482462
0.0897,0.1018055644763733
0.1024,0.09644478478596566
0.2572,0.26377335159938087
0.3092999999999999,0.30705767460015454
0.2943,0.30548252725305725
4.6901,4.43077188021823
0.0975,0.09926229302413275
1.2233,1.1916145367117363
0.072,0.07780640498673153
6.6734,6.963629121023339
0.079,0.07571085741137946
0.1046,0.09511464664910252
0.0878,0.0915093170655325
0.0756,0.07271039627039629
0.0858,0.08287814733064926
0.0806,0.08342051071688457
5.2617,5.279148812872259
5.2421,5.296316762087749
5.3286,5.267856883728528
0.0771,0.08246310719223589
1.3918,1.197555298955782
4.627,4.57305327044669
3.2794000000000003,3.190041275824176
0.0899,0.08552984017444976
0.4518,0.45472357223748466
0.065,0.06607432294005011
0.0917999999999999,0.0882842399219245
0.3362,0.33960254953747215
4.3849,4.169728263753092
0.0848,0.08252529352363322
0.304,0.3089649084477742
2.6465,2.5434068341810963
0.4386,0.433004658340679
4.6097,4.589977415449584
0.4024,0.3965897458684289
0.4014999999999999,0.4006602571607315
0.1161,0.0988988618941774
6.0316,5.802951453527439
0.076,0.07520404641681845
0.0753,0.07248133148863947
0.0871,0.09384203325220535
0.0819,0.08439847989502328
0.2929,0.3023283266650016
0.0928,0.09482540189075278
2.5032,2.5498893161019534
1.6357000000000002,1.7200772864013436
0.2849,0.2846779023664918
7.1191,6.587814243222218
0.1153,0.12123692527382747
0.0928,0.09372806352576805
5.8617,5.644510234569597
2.1375,2.196040866082675
0.095,0.09305308317523979
2.9009,2.8819982799507677
0.2870999999999999,0.28393356496003996
0.3197,0.32237859875173847
0.254,0.271302608627402
0.2638999999999999,0.2608080213682559
1.7268,1.7339389542501618
0.0833,0.08405499205072965
4.146,4.171077312960486
0.0989,0.08875561661141149
0.1032,0.09214316804672797
0.7467,0.7441105088280182
6.3292,6.327940274642597
0.1209,0.10790568173558471
5.0586,5.278723585599531
2.3838,2.149017011576246
0.0896,0.08285741525357597
6.3295,6.3207860086242995
0.0722,0.06642413492030846
1.8555,1.7413107419702023
0.077,0.07447324668367408
0.0625,0.0668893901696343
0.0888,0.09839028349366064
6.1958,6.268629115318095
0.37,0.3799237181929098
0.2481,0.2458845155196111
1.8544,1.7046915134692933
0.0767,0.08322612728570451
3.4363,3.7927181054362302
0.3438,0.3386646577038157
5.4613000000000005,4.95738228804186
0.2958,0.3060156352920084
0.3587,0.35877357370516477
9.6237,8.347292674507356
0.1152,0.10508269681682698
0.0976,0.10137896865462968
0.0971,0.08827049359080462
1.2405,1.227868952633331
2.5131,2.219984746673016
1.173,1.2674571524378395
0.0902,0.08864123247506023
3.2905,3.2723374937488683
0.4085,0.411831984021508
0.127,0.11133615481642545
0.0967,0.09479320922916708
0.0659,0.07009414765319391
0.0751,0.07431651047930399
0.0935,0.08834761049114281
1.733,1.7249967904720276
4.9474,4.819813876972291
0.1315,0.105724349286253
3.7334,3.6486047055806927
0.3618,0.356193835886615
3.1427,3.2040049857521558
0.0611,0.06533165282250429
1.2563,1.2074744440020246
0.0974,0.09465225287318887
1.1733,1.2294085188010517
0.0836,0.09040014989232992
0.0599,0.073532927116919
5.4036,5.297151887584311
0.6557000000000001,0.7391829790680723
0.0745,0.07400686447723674
1.3002,1.2096076020887612
6.0197,6.011999924273767
0.1164,0.11271492875082434
0.3361,0.33523123226250867
3.3878,3.643818292739076
2.6753,2.682740566105218
0.064,0.06482767928150282
0.4044,0.3990037461576004
0.0797,0.09351118900624229
2.0906,2.1438908086590702
1.8527,1.7286057785251518
0.0747,0.08238603151644108
0.0798,0.07685155274513071
0.0766,0.07745572229208701
6.2183,6.217154078476508
0.0786,0.0779891835030982
0.2458999999999999,0.24987844204129211
3.5909,3.6230108185286953
1.7428,1.7510255489513755
0.0593,0.06608585349144319
0.1036,0.09932716774238831
0.0911,0.0898402256915307
0.1127,0.11162128206335292
4.4366,4.119859678206001
0.8233,0.7444233036944438
3.0846,3.3465560887487515
0.7929999999999999,0.7423486837324614
0.082,0.07533660074488202
6.1538,6.364084582032836
6.1689,6.309860057175341
2.7994,2.9214300547232184
0.1027,0.08718043220322265
5.841,5.647281059569597
5.8066,6.001513781765129
0.3069,0.28177602091087034
0.24,0.23999999999999957
3.927,3.797691953971193
0.1008,0.10176893970000586
1.6872,1.7097573556497598
0.7287,0.7654281366161613
0.078,0.07756642767280444
0.0722,0.07299610624196061
2.4515,2.462295134714468
4.6603,4.9683942657123925
0.0728,0.07202326767676769
0.0798,0.083042306212574
0.314,0.31665379515707026
0.1138,0.11383757792762793
2.1511,2.19410894906409
0.1053,0.10147760145908015
4.7264,4.77922147222418
0.1175,0.12185435763940651
0.1154999999999999,0.09709041466344115
0.082,0.0900897846973288
0.0967,0.09174428794122544
6.6225000000000005,6.578519734464883
2.1405,2.1853707059230807
0.0956,0.09435161312465241
0.0608,0.06521407691507838
5.4459,6.012135312978265
0.0858,0.08854144228745969
5.5443,5.326867894634287
0.6955,0.7640877971856361
0.0803,0.07605159359055977
0.1262,0.12117931090378917
0.1057,0.08769100392850612
0.3674,0.35429893125150996
6.033,5.907920563596616
0.0842,0.09302316550291499
0.1286,0.1221326438443909
0.3305,0.32302917183159985
4.1667000000000005,4.208854384741647
0.3331,0.3327212326366616
0.2723,0.2627752183645601
0.0931,0.09199817872348241
0.0935,0.08645994363266159
3.9386,3.8218955540893744
0.8025,0.7110439927672817
4.4572,4.58189878774167
6.3433,6.419096584434033
0.2367,0.2478201281120196
5.87,5.9882615034821205
2.1568,2.1920609563669173
1.769,1.7979555032389993
0.414,0.39585303676364497
0.1109,0.10593567025598674
0.3034,0.31858468547637
0.079,0.08782090559040634
0.05,0.05540967026151953
0.3364,0.344979722513679
3.1725,2.84158117408074
4.6871,4.592667776405845
0.1048,0.09981261220087106
0.087,0.0979204718819579
0.0979,0.10080209912824105
