timestamp,room,device,power_watts,temperature,humidity,is_device_on
2026-04-25 17:27:43,Room_1,Lights,2.0,27.54,51.7,0
2026-04-25 17:27:45,Room_1,AC,50.0,27.76,51.4,0
2026-04-25 17:27:45,Room_1,Heater,10.0,27.76,51.4,0
2026-04-25 17:27:45,Room_1,Fan,5.0,27.76,51.4,0
2026-04-25 17:27:45,Room_1,Lights,2.0,27.76,51.4,0
2026-04-25 17:27:47,Room_1,AC,50.0,28.03,51.6,0
2026-04-25 17:27:47,Room_1,Heater,10.0,28.03,51.6,0
2026-04-25 17:27:47,Room_1,Fan,75.0,28.03,51.6,1
2026-04-25 17:27:47,Room_1,Lights,2.0,28.03,51.6,0
2026-04-25 17:27:49,Room_1,AC,50.0,28.31,52.0,0
2026-04-25 17:27:49,Room_1,Heater,10.0,28.31,52.0,0
2026-04-25 17:27:49,Room_1,Fan,5.0,28.31,52.0,0
2026-04-25 17:27:49,Room_1,Lights,2.0,28.31,52.0,0
2026-04-25 17:27:51,Room_1,AC,50.0,28.57,51.1,0
2026-04-25 17:27:51,Room_1,Heater,10.0,28.57,51.1,0
2026-04-25 17:27:51,Room_1,Fan,5.0,28.57,51.1,0
2026-04-25 17:27:51,Room_1,Lights,2.0,28.57,51.1,0
2026-04-25 17:27:53,Room_1,AC,50.0,28.79,49.6,0
2026-04-25 17:27:53,Room_1,Heater,10.0,28.79,49.6,0
2026-04-25 17:27:53,Room_1,Fan,5.0,28.79,49.6,0
2026-04-25 17:27:53,Room_1,Lights,2.0,28.79,49.6,0
2026-04-25 17:27:55,Room_1,AC,50.0,29.01,50.7,0
2026-04-25 17:27:55,Room_1,Heater,10.0,29.01,50.7,0
2026-04-25 17:27:55,Room_1,Fan,5.0,29.01,50.7,0
2026-04-25 17:27:55,Room_1,Lights,2.0,29.01,50.7,0
2026-04-25 17:27:57,Room_1,AC,50.0,29.23,51.1,0
2026-04-25 17:27:57,Room_1,Heater,10.0,29.23,51.1,0
2026-04-25 17:27:57,Room_1,Fan,5.0,29.23,51.1,0
2026-04-25 17:27:57,Room_1,Lights,2.0,29.23,51.1,0
2026-04-25 17:27:59,Room_1,AC,50.0,29.44,49.8,0
2026-04-25 17:27:59,Room_1,Heater,10.0,29.44,49.8,0
2026-04-25 17:27:59,Room_1,Fan,5.0,29.44,49.8,0
2026-04-25 17:27:59,Room_1,Lights,2.0,29.44,49.8,0
2026-04-25 17:28:01,Room_1,AC,50.0,29.69,49.0,0
2026-04-25 17:28:01,Room_1,Heater,10.0,29.69,49.0,0
2026-04-25 17:28:01,Room_1,Fan,5.0,29.69,49.0,0
2026-04-25 17:28:01,Room_1,Lights,2.0,29.69,49.0,0
2026-04-25 17:28:03,Room_1,AC,50.0,29.93,48.5,0
2026-04-25 17:28:03,Room_1,Heater,10.0,29.93,48.5,0
2026-04-25 17:28:03,Room_1,Fan,75.0,29.93,48.5,1
2026-04-25 17:28:03,Room_1,Lights,2.0,29.93,48.5,0
2026-04-25 17:28:05,Room_1,AC,1500.0,30.13,47.2,1
2026-04-25 17:28:05,Room_1,Heater,10.0,30.13,47.2,0
2026-04-25 17:28:05,Room_1,Fan,5.0,30.13,47.2,0
2026-04-25 17:28:05,Room_1,Lights,2.0,30.13,47.2,0
2026-04-25 17:28:07,Room_1,AC,1500.0,30.42,47.1,1
2026-04-25 17:28:07,Room_1,Heater,10.0,30.42,47.1,0
2026-04-25 17:28:07,Room_1,Fan,5.0,30.42,47.1,0
2026-04-25 17:28:07,Room_1,Lights,2.0,30.42,47.1,0
2026-04-25 17:28:09,Room_1,AC,1500.0,30.71,47.2,1
2026-04-25 17:28:09,Room_1,Heater,10.0,30.71,47.2,0
2026-04-25 17:28:09,Room_1,Fan,5.0,30.71,47.2,0
2026-04-25 17:28:09,Room_1,Lights,2.0,30.71,47.2,0
2026-04-25 17:28:11,Room_1,AC,1500.0,30.96,47.1,1
2026-04-25 17:28:11,Room_1,Heater,10.0,30.96,47.1,0
2026-04-25 17:28:11,Room_1,Fan,5.0,30.96,47.1,0
2026-04-25 17:28:11,Room_1,Lights,2.0,30.96,47.1,0
2026-04-25 17:28:13,Room_1,AC,1500.0,31.17,46.1,1
2026-04-25 17:28:13,Room_1,Heater,10.0,31.17,46.1,0
2026-04-25 17:28:13,Room_1,Fan,5.0,31.17,46.1,0
2026-04-25 17:28:13,Room_1,Lights,2.0,31.17,46.1,0
2026-04-25 17:28:15,Room_1,AC,1500.0,31.4,45.4,1
2026-04-25 17:28:15,Room_1,Heater,10.0,31.4,45.4,0
2026-04-25 17:28:15,Room_1,Fan,5.0,31.4,45.4,0
2026-04-25 17:28:15,Room_1,Lights,2.0,31.4,45.4,0
2026-04-25 17:28:17,Room_1,AC,1500.0,31.66,44.7,1
2026-04-25 17:28:17,Room_1,Heater,10.0,31.66,44.7,0
2026-04-25 17:28:17,Room_1,Fan,75.0,31.66,44.7,1
2026-04-25 17:28:17,Room_1,Lights,2.0,31.66,44.7,0
2026-04-25 17:28:19,Room_1,AC,1500.0,31.87,44.0,1
2026-04-25 17:28:19,Room_1,Heater,10.0,31.87,44.0,0
2026-04-25 17:28:19,Room_1,Fan,5.0,31.87,44.0,0
2026-04-25 17:28:19,Room_1,Lights,2.0,31.87,44.0,0
2026-04-25 17:28:21,Room_1,AC,1500.0,32.09,43.1,1
2026-04-25 17:28:21,Room_1,Heater,10.0,32.09,43.1,0
2026-04-25 17:28:21,Room_1,Fan,5.0,32.09,43.1,0
2026-04-25 17:28:21,Room_1,Lights,2.0,32.09,43.1,0
2026-04-25 17:28:23,Room_1,AC,1500.0,32.39,43.5,1
2026-04-25 17:28:23,Room_1,Heater,10.0,32.39,43.5,0
2026-04-25 17:28:23,Room_1,Fan,5.0,32.39,43.5,0
2026-04-25 17:28:23,Room_1,Lights,2.0,32.39,43.5,0
2026-04-25 17:28:25,Room_1,AC,1500.0,32.59,43.3,1
2026-04-25 17:28:25,Room_1,Heater,10.0,32.59,43.3,0
2026-04-25 17:28:25,Room_1,Fan,5.0,32.59,43.3,0
2026-04-25 17:28:25,Room_1,Lights,2.0,32.59,43.3,0
2026-04-25 17:28:27,Room_1,AC,1500.0,32.39,43.3,1
2026-04-25 17:28:27,Room_1,Heater,10.0,32.39,43.3,0
2026-04-25 17:28:27,Room_1,Fan,5.0,32.39,43.3,0
2026-04-25 17:28:27,Room_1,Lights,2.0,32.39,43.3,0
2026-04-25 17:28:29,Room_1,AC,1500.0,32.12,44.5,1
2026-04-25 17:28:29,Room_1,Heater,10.0,32.12,44.5,0
2026-04-25 17:28:29,Room_1,Fan,75.0,32.12,44.5,1
2026-04-25 17:28:29,Room_1,Lights,2.0,32.12,44.5,0
2026-04-25 17:28:31,Room_1,AC,1500.0,31.88,45.8,1
2026-04-25 17:28:31,Room_1,Heater,10.0,31.88,45.8,0
2026-04-25 17:28:31,Room_1,Fan,75.0,31.88,45.8,1
2026-04-25 17:28:31,Room_1,Lights,2.0,31.88,45.8,0
2026-04-25 17:28:33,Room_1,AC,1500.0,31.6,46.4,1
2026-04-25 17:28:33,Room_1,Heater,10.0,31.6,46.4,0
2026-04-25 17:28:33,Room_1,Fan,75.0,31.6,46.4,1
2026-04-25 17:28:33,Room_1,Lights,2.0,31.6,46.4,0
2026-04-25 17:28:35,Room_1,AC,1500.0,31.38,47.3,1
2026-04-25 17:28:35,Room_1,Heater,10.0,31.38,47.3,0
2026-04-25 17:28:35,Room_1,Fan,5.0,31.38,47.3,0
2026-04-25 17:28:35,Room_1,Lights,2.0,31.38,47.3,0
2026-04-25 17:28:37,Room_1,AC,1500.0,31.08,48.4,1
2026-04-25 17:28:37,Room_1,Heater,10.0,31.08,48.4,0
2026-04-25 17:28:37,Room_1,Fan,75.0,31.08,48.4,1
2026-04-25 17:28:37,Room_1,Lights,2.0,31.08,48.4,0
2026-04-25 17:28:39,Room_1,AC,1500.0,30.8,48.1,1
2026-04-25 17:28:39,Room_1,Heater,10.0,30.8,48.1,0
2026-04-25 17:28:39,Room_1,Fan,75.0,30.8,48.1,1
2026-04-25 17:28:39,Room_1,Lights,2.0,30.8,48.1,0
2026-04-25 17:28:41,Room_1,AC,1500.0,30.51,49.0,1
2026-04-25 17:28:41,Room_1,Heater,10.0,30.51,49.0,0
2026-04-25 17:28:41,Room_1,Fan,75.0,30.51,49.0,1
2026-04-25 17:28:41,Room_1,Lights,2.0,30.51,49.0,0
2026-04-25 17:28:43,Room_1,AC,1500.0,30.24,48.9,1
2026-04-25 17:28:43,Room_1,Heater,10.0,30.24,48.9,0
2026-04-25 17:28:43,Room_1,Fan,5.0,30.24,48.9,0
2026-04-25 17:28:43,Room_1,Lights,2.0,30.24,48.9,0
2026-04-25 17:28:45,Room_1,AC,1500.0,30.03,49.4,1
2026-04-25 17:28:45,Room_1,Heater,10.0,30.03,49.4,0
2026-04-25 17:28:45,Room_1,Fan,75.0,30.03,49.4,1
2026-04-25 17:28:45,Room_1,Lights,2.0,30.03,49.4,0
2026-04-25 17:28:47,Room_1,AC,50.0,29.83,49.3,0
2026-04-25 17:28:47,Room_1,Heater,10.0,29.83,49.3,0
2026-04-25 17:28:47,Room_1,Fan,5.0,29.83,49.3,0
2026-04-25 17:28:47,Room_1,Lights,2.0,29.83,49.3,0
2026-04-25 17:28:49,Room_1,AC,50.0,29.58,50.2,0
2026-04-25 17:28:49,Room_1,Heater,10.0,29.58,50.2,0
2026-04-25 17:28:49,Room_1,Fan,75.0,29.58,50.2,1
2026-04-25 17:28:49,Room_1,Lights,2.0,29.58,50.2,0
2026-04-25 17:28:51,Room_1,AC,50.0,29.3,49.5,0
2026-04-25 17:28:51,Room_1,Heater,10.0,29.3,49.5,0
2026-04-25 17:28:51,Room_1,Fan,5.0,29.3,49.5,0
2026-04-25 17:28:51,Room_1,Lights,2.0,29.3,49.5,0
2026-04-25 17:28:53,Room_1,AC,50.0,29.09,50.3,0
2026-04-25 17:28:53,Room_1,Heater,10.0,29.09,50.3,0
2026-04-25 17:28:53,Room_1,Fan,5.0,29.09,50.3,0
2026-04-25 17:28:53,Room_1,Lights,2.0,29.09,50.3,0
2026-04-25 17:28:55,Room_1,AC,50.0,28.85,50.6,0
2026-04-25 17:28:55,Room_1,Heater,10.0,28.85,50.6,0
2026-04-25 17:28:55,Room_1,Fan,75.0,28.85,50.6,1
2026-04-25 17:28:55,Room_1,Lights,2.0,28.85,50.6,0
2026-04-25 17:28:57,Room_1,AC,50.0,28.62,50.2,0
2026-04-25 17:28:57,Room_1,Heater,10.0,28.62,50.2,0
2026-04-25 17:28:57,Room_1,Fan,5.0,28.62,50.2,0
2026-04-25 17:28:57,Room_1,Lights,2.0,28.62,50.2,0
2026-04-25 17:28:59,Room_1,AC,50.0,28.37,51.1,0
2026-04-25 17:28:59,Room_1,Heater,10.0,28.37,51.1,0
2026-04-25 17:28:59,Room_1,Fan,5.0,28.37,51.1,0
2026-04-25 17:28:59,Room_1,Lights,2.0,28.37,51.1,0
2026-04-25 17:29:01,Room_1,AC,50.0,28.1,50.9,0
2026-04-25 17:29:01,Room_1,Heater,10.0,28.1,50.9,0
2026-04-25 17:29:01,Room_1,Fan,5.0,28.1,50.9,0
2026-04-25 17:29:01,Room_1,Lights,2.0,28.1,50.9,0
2026-04-25 17:29:03,Room_1,AC,50.0,27.88,51.9,0
2026-04-25 17:29:03,Room_1,Heater,10.0,27.88,51.9,0
2026-04-25 17:29:03,Room_1,Fan,5.0,27.88,51.9,0
2026-04-25 17:29:03,Room_1,Lights,2.0,27.88,51.9,0
2026-04-25 17:29:05,Room_1,AC,50.0,27.65,53.0,0
2026-04-25 17:29:05,Room_1,Heater,10.0,27.65,53.0,0
2026-04-25 17:29:05,Room_1,Fan,75.0,27.65,53.0,1
2026-04-25 17:29:05,Room_1,Lights,2.0,27.65,53.0,0
2026-04-25 17:29:07,Room_1,AC,50.0,27.36,53.2,0
2026-04-25 17:29:07,Room_1,Heater,10.0,27.36,53.2,0
2026-04-25 17:29:07,Room_1,Fan,75.0,27.36,53.2,1
2026-04-25 17:29:07,Room_1,Lights,2.0,27.36,53.2,0
2026-04-25 17:29:09,Room_1,AC,50.0,27.06,52.8,0
2026-04-25 17:29:09,Room_1,Heater,10.0,27.06,52.8,0
2026-04-25 17:29:09,Room_1,Fan,75.0,27.06,52.8,1
2026-04-25 17:29:09,Room_1,Lights,60.0,27.06,52.8,1
2026-04-25 17:29:11,Room_1,AC,50.0,26.81,53.8,0
2026-04-25 17:29:11,Room_1,Heater,10.0,26.81,53.8,0
2026-04-25 17:29:11,Room_1,Fan,5.0,26.81,53.8,0
2026-04-25 17:29:11,Room_1,Lights,60.0,26.81,53.8,1
2026-04-25 17:29:13,Room_1,AC,50.0,26.55,55.2,0
2026-04-25 17:29:13,Room_1,Heater,10.0,26.55,55.2,0
2026-04-25 17:29:13,Room_1,Fan,75.0,26.55,55.2,1
2026-04-25 17:29:13,Room_1,Lights,60.0,26.55,55.2,1
2026-04-25 17:29:15,Room_1,AC,50.0,26.33,55.2,0
2026-04-25 17:29:15,Room_1,Heater,10.0,26.33,55.2,0
2026-04-25 17:29:15,Room_1,Fan,75.0,26.33,55.2,1
2026-04-25 17:29:15,Room_1,Lights,60.0,26.33,55.2,1
2026-04-25 17:29:17,Room_1,AC,50.0,26.13,55.3,0
2026-04-25 17:29:17,Room_1,Heater,10.0,26.13,55.3,0
2026-04-25 17:29:17,Room_1,Fan,75.0,26.13,55.3,1
2026-04-25 17:29:17,Room_1,Lights,60.0,26.13,55.3,1
2026-04-25 17:29:19,Room_1,AC,50.0,25.84,56.4,0
2026-04-25 17:29:19,Room_1,Heater,10.0,25.84,56.4,0
2026-04-25 17:29:19,Room_1,Fan,75.0,25.84,56.4,1
2026-04-25 17:29:19,Room_1,Lights,60.0,25.84,56.4,1
2026-04-25 17:29:21,Room_1,AC,50.0,25.63,57.0,0
2026-04-25 17:29:21,Room_1,Heater,10.0,25.63,57.0,0
2026-04-25 17:29:21,Room_1,Fan,5.0,25.63,57.0,0
2026-04-25 17:29:21,Room_1,Lights,60.0,25.63,57.0,1
2026-04-25 17:29:23,Room_1,AC,50.0,25.34,57.0,0
2026-04-25 17:29:23,Room_1,Heater,10.0,25.34,57.0,0
2026-04-25 17:29:23,Room_1,Fan,75.0,25.34,57.0,1
2026-04-25 17:29:23,Room_1,Lights,60.0,25.34,57.0,1
2026-04-25 17:29:25,Room_1,AC,50.0,25.08,56.9,0
2026-04-25 17:29:25,Room_1,Heater,10.0,25.08,56.9,0
2026-04-25 17:29:25,Room_1,Fan,5.0,25.08,56.9,0
2026-04-25 17:29:25,Room_1,Lights,60.0,25.08,56.9,1
2026-04-25 17:29:27,Room_1,AC,50.0,24.78,57.4,0
2026-04-25 17:29:27,Room_1,Heater,10.0,24.78,57.4,0
2026-04-25 17:29:27,Room_1,Fan,75.0,24.78,57.4,1
2026-04-25 17:29:27,Room_1,Lights,60.0,24.78,57.4,1
2026-04-25 17:29:29,Room_1,AC,50.0,25.01,58.3,0
2026-04-25 17:29:29,Room_1,Heater,10.0,25.01,58.3,0
2026-04-25 17:29:29,Room_1,Fan,5.0,25.01,58.3,0
2026-04-25 17:29:29,Room_1,Lights,60.0,25.01,58.3,1
2026-04-25 17:29:31,Room_1,AC,50.0,24.81,58.6,0
2026-04-25 17:29:31,Room_1,Heater,10.0,24.81,58.6,0
2026-04-25 17:29:31,Room_1,Fan,5.0,24.81,58.6,0
2026-04-25 17:29:31,Room_1,Lights,60.0,24.81,58.6,1
2026-04-25 17:29:33,Room_1,AC,50.0,24.52,58.6,0
2026-04-25 17:29:33,Room_1,Heater,10.0,24.52,58.6,0
2026-04-25 17:29:33,Room_1,Fan,5.0,24.52,58.6,0
2026-04-25 17:29:33,Room_1,Lights,60.0,24.52,58.6,1
2026-04-25 17:29:35,Room_1,AC,50.0,24.31,59.6,0
2026-04-25 17:29:35,Room_1,Heater,10.0,24.31,59.6,0
2026-04-25 17:29:35,Room_1,Fan,5.0,24.31,59.6,0
2026-04-25 17:29:35,Room_1,Lights,60.0,24.31,59.6,1
2026-04-25 17:29:37,Room_1,AC,50.0,24.02,59.9,0
2026-04-25 17:29:37,Room_1,Heater,10.0,24.02,59.9,0
2026-04-25 17:29:37,Room_1,Fan,5.0,24.02,59.9,0
2026-04-25 17:29:37,Room_1,Lights,60.0,24.02,59.9,1
2026-04-25 17:29:39,Room_1,AC,50.0,23.72,59.9,0
2026-04-25 17:29:39,Room_1,Heater,10.0,23.72,59.9,0
2026-04-25 17:29:39,Room_1,Fan,5.0,23.72,59.9,0
2026-04-25 17:29:39,Room_1,Lights,60.0,23.72,59.9,1
2026-04-25 17:29:41,Room_1,AC,50.0,23.47,60.3,0
2026-04-25 17:29:41,Room_1,Heater,10.0,23.47,60.3,0
2026-04-25 17:29:41,Room_1,Fan,5.0,23.47,60.3,0
2026-04-25 17:29:41,Room_1,Lights,60.0,23.47,60.3,1
2026-04-25 17:29:43,Room_1,AC,50.0,23.26,60.4,0
2026-04-25 17:29:43,Room_1,Heater,10.0,23.26,60.4,0
2026-04-25 17:29:43,Room_1,Fan,5.0,23.26,60.4,0
2026-04-25 17:29:43,Room_1,Lights,60.0,23.26,60.4,1
2026-04-25 17:29:45,Room_1,AC,50.0,22.97,60.5,0
2026-04-25 17:29:45,Room_1,Heater,10.0,22.97,60.5,0
2026-04-25 17:29:45,Room_1,Fan,5.0,22.97,60.5,0
2026-04-25 17:29:45,Room_1,Lights,60.0,22.97,60.5,1
2026-04-25 17:29:47,Room_1,AC,50.0,23.2,61.1,0
2026-04-25 17:29:47,Room_1,Heater,10.0,23.2,61.1,0
2026-04-25 17:29:47,Room_1,Fan,5.0,23.2,61.1,0
2026-04-25 17:29:47,Room_1,Lights,60.0,23.2,61.1,1
2026-04-25 17:29:49,Room_1,AC,50.0,22.91,60.7,0
2026-04-25 17:29:49,Room_1,Heater,10.0,22.91,60.7,0
2026-04-25 17:29:49,Room_1,Fan,5.0,22.91,60.7,0
2026-04-25 17:29:49,Room_1,Lights,60.0,22.91,60.7,1
2026-04-25 17:29:51,Room_1,AC,50.0,23.13,61.1,0
2026-04-25 17:29:51,Room_1,Heater,10.0,23.13,61.1,0
2026-04-25 17:29:51,Room_1,Fan,5.0,23.13,61.1,0
2026-04-25 17:29:51,Room_1,Lights,60.0,23.13,61.1,1
2026-04-25 17:29:53,Room_1,AC,50.0,22.86,60.6,0
2026-04-25 17:29:53,Room_1,Heater,10.0,22.86,60.6,0
2026-04-25 17:29:53,Room_1,Fan,5.0,22.86,60.6,0
2026-04-25 17:29:53,Room_1,Lights,60.0,22.86,60.6,1
2026-04-25 17:29:55,Room_1,AC,50.0,23.09,60.5,0
2026-04-25 17:29:55,Room_1,Heater,10.0,23.09,60.5,0
2026-04-25 17:29:55,Room_1,Fan,5.0,23.09,60.5,0
2026-04-25 17:29:55,Room_1,Lights,60.0,23.09,60.5,1
2026-04-25 17:29:57,Room_1,AC,50.0,22.82,60.6,0
2026-04-25 17:29:57,Room_1,Heater,10.0,22.82,60.6,0
2026-04-25 17:29:57,Room_1,Fan,5.0,22.82,60.6,0
2026-04-25 17:29:57,Room_1,Lights,60.0,22.82,60.6,1
2026-04-25 17:29:59,Room_1,AC,50.0,23.08,61.7,0
2026-04-25 17:29:59,Room_1,Heater,10.0,23.08,61.7,0
2026-04-25 17:29:59,Room_1,Fan,5.0,23.08,61.7,0
2026-04-25 17:29:59,Room_1,Lights,60.0,23.08,61.7,1
2026-04-25 17:30:01,Room_1,AC,50.0,22.86,62.0,0
2026-04-25 17:30:01,Room_1,Heater,10.0,22.86,62.0,0
2026-04-25 17:30:01,Room_1,Fan,5.0,22.86,62.0,0
2026-04-25 17:30:01,Room_1,Lights,60.0,22.86,62.0,1
2026-04-25 17:30:03,Room_1,AC,50.0,23.06,63.0,0
2026-04-25 17:30:03,Room_1,Heater,10.0,23.06,63.0,0
2026-04-25 17:30:03,Room_1,Fan,5.0,23.06,63.0,0
2026-04-25 17:30:03,Room_1,Lights,60.0,23.06,63.0,1
2026-04-25 17:30:05,Room_1,AC,50.0,22.86,64.5,0
2026-04-25 17:30:05,Room_1,Heater,10.0,22.86,64.5,0
2026-04-25 17:30:05,Room_1,Fan,5.0,22.86,64.5,0
2026-04-25 17:30:05,Room_1,Lights,60.0,22.86,64.5,1
2026-04-25 17:30:07,Room_1,AC,50.0,23.12,64.6,0
2026-04-25 17:30:07,Room_1,Heater,10.0,23.12,64.6,0
2026-04-25 17:30:07,Room_1,Fan,5.0,23.12,64.6,0
2026-04-25 17:30:07,Room_1,Lights,60.0,23.12,64.6,1
2026-04-25 17:30:09,Room_1,AC,50.0,22.83,64.4,0
2026-04-25 17:30:09,Room_1,Heater,10.0,22.83,64.4,0
2026-04-25 17:30:09,Room_1,Fan,5.0,22.83,64.4,0
2026-04-25 17:30:09,Room_1,Lights,60.0,22.83,64.4,1
2026-04-25 17:30:11,Room_1,AC,50.0,23.1,65.2,0
2026-04-25 17:30:11,Room_1,Heater,10.0,23.1,65.2,0
2026-04-25 17:30:11,Room_1,Fan,5.0,23.1,65.2,0
2026-04-25 17:30:11,Room_1,Lights,60.0,23.1,65.2,1
2026-04-25 17:30:13,Room_1,AC,50.0,22.81,63.9,0
2026-04-25 17:30:13,Room_1,Heater,10.0,22.81,63.9,0
2026-04-25 17:30:13,Room_1,Fan,5.0,22.81,63.9,0
2026-04-25 17:30:13,Room_1,Lights,60.0,22.81,63.9,1
2026-04-25 17:30:15,Room_1,AC,50.0,23.03,64.9,0
2026-04-25 17:30:15,Room_1,Heater,10.0,23.03,64.9,0
2026-04-25 17:30:15,Room_1,Fan,5.0,23.03,64.9,0
2026-04-25 17:30:15,Room_1,Lights,60.0,23.03,64.9,1
2026-04-25 17:30:17,Room_1,AC,50.0,22.73,64.4,0
2026-04-25 17:30:17,Room_1,Heater,10.0,22.73,64.4,0
2026-04-25 17:30:17,Room_1,Fan,5.0,22.73,64.4,0
2026-04-25 17:30:17,Room_1,Lights,60.0,22.73,64.4,1
2026-04-25 17:30:19,Room_1,AC,50.0,22.93,65.6,0
2026-04-25 17:30:19,Room_1,Heater,10.0,22.93,65.6,0
2026-04-25 17:30:19,Room_1,Fan,5.0,22.93,65.6,0
2026-04-25 17:30:19,Room_1,Lights,60.0,22.93,65.6,1
2026-04-25 17:30:21,Room_1,AC,50.0,23.21,66.0,0
2026-04-25 17:30:21,Room_1,Heater,10.0,23.21,66.0,0
2026-04-25 17:30:21,Room_1,Fan,75.0,23.21,66.0,1
2026-04-25 17:30:21,Room_1,Lights,60.0,23.21,66.0,1
2026-04-25 17:30:23,Room_1,AC,50.0,23.41,64.9,0
2026-04-25 17:30:23,Room_1,Heater,10.0,23.41,64.9,0
2026-04-25 17:30:23,Room_1,Fan,5.0,23.41,64.9,0
2026-04-25 17:30:23,Room_1,Lights,60.0,23.41,64.9,1
2026-04-25 17:30:25,Room_1,AC,50.0,23.63,63.9,0
